wavelet,svm_test_accuracy,svm_test_precision,svm_test_recall,svm_test_f1,svm_test_roc_auc,svm_cv_accuracy_mean,svm_cv_precision_mean,svm_cv_recall_mean,svm_cv_f1_mean,svm_cv_roc_auc_mean,svm_cv_accuracy_std,svm_cv_precision_std,svm_cv_recall_std,svm_cv_f1_std,svm_cv_roc_auc_std,xgboost_test_accuracy,xgboost_test_precision,xgboost_test_recall,xgboost_test_f1,xgboost_test_roc_auc,xgboost_cv_accuracy_mean,xgboost_cv_precision_mean,xgboost_cv_recall_mean,xgboost_cv_f1_mean,xgboost_cv_roc_auc_mean,xgboost_cv_accuracy_std,xgboost_cv_precision_std,xgboost_cv_recall_std,xgboost_cv_f1_std,xgboost_cv_roc_auc_std,random_forest_test_accuracy,random_forest_test_precision,random_forest_test_recall,random_forest_test_f1,random_forest_test_roc_auc,random_forest_cv_accuracy_mean,random_forest_cv_precision_mean,random_forest_cv_recall_mean,random_forest_cv_f1_mean,random_forest_cv_roc_auc_mean,random_forest_cv_accuracy_std,random_forest_cv_precision_std,random_forest_cv_recall_std,random_forest_cv_f1_std,random_forest_cv_roc_auc_std,naive_bayes_test_accuracy,naive_bayes_test_precision,naive_bayes_test_recall,naive_bayes_test_f1,naive_bayes_test_roc_auc,naive_bayes_cv_accuracy_mean,naive_bayes_cv_precision_mean,naive_bayes_cv_recall_mean,naive_bayes_cv_f1_mean,naive_bayes_cv_roc_auc_mean,naive_bayes_cv_accuracy_std,naive_bayes_cv_precision_std,naive_bayes_cv_recall_std,naive_bayes_cv_f1_std,naive_bayes_cv_roc_auc_std
bior4.4,0.950000,0.934509,0.806522,0.865811,0.978583,0.948261,0.908264,0.824783,0.864340,0.980289,0.004535,0.012860,0.020513,0.012828,0.001805,0.959130,0.933649,0.856522,0.893424,0.985457,0.955478,0.900152,0.874783,0.887196,0.986110,0.003952,0.017505,0.005768,0.009133,0.002007,0.955217,0.940741,0.828261,0.880925,0.980481,0.948087,0.905351,0.826957,0.864339,0.980796,0.002069,0.007497,0.008542,0.005592,0.001684,0.848261,0.584733,0.832609,0.686996,0.918784,0.826435,0.544674,0.811304,0.651689,0.908291,0.008566,0.014914,0.008520,0.012535,0.005776
